item_internal_id,tmdb_id
8012            ,298382
1377            ,291343
6569            ,294016
3983            ,34729
9307            ,74836
9308            ,268788
2744            ,321741
7065            ,227973
9711            ,36693
4414            ,27940
6143            ,45227
4415            ,84254
6118            ,288171
3984            ,13986
9712            ,315465
2745            ,312221
5654            ,91417
8694            ,324325
3985            ,367326
8013            ,339527
8014            ,360203
3986            ,53179
6888            ,39850
4809            ,19100
4416            ,20975
4417            ,127605
4418            ,83456
4419            ,127608
4420            ,270393
4421            ,126846
4422            ,72093
4423            ,72095
5655            ,317182
5656            ,315623
5657            ,315620
5658            ,282963
5659            ,317190
5660            ,335209
5661            ,282758
3987            ,321751
9713            ,63441
9714            ,48300
3988            ,104515
9715            ,339751
7066            ,299687
8796            ,364067
6889            ,340275
8015            ,300693
8016            ,323656
1378            ,318846
3989            ,333088
4599            ,347969
8695            ,367735
6570            ,246355
2028            ,369879
8017            ,237584
3990            ,26736
8797            ,303867
6119            ,329833
4600            ,259694
5451            ,201223
8124            ,26702
9716            ,279690
4810            ,282069
4811            ,282070
8646            ,125464
6582            ,340666
3991            ,356486
3992            ,274167
3540            ,266294
2029            ,362886
2863            ,140300
3993            ,92499
3994            ,102051
8018            ,344041
8019            ,256687
4812            ,58431
4813            ,302026
8867            ,354216
8020            ,325173
1379            ,370646
3995            ,32643
5662            ,371759
8021            ,272548
6890            ,371492
8732            ,284514
8125            ,326094
8022            ,323675
8023            ,312669
4814            ,319888
9309            ,222619
8024            ,331962
8974            ,273899
8025            ,337029
8026            ,340255
8868            ,335778
4815            ,329004
3541            ,291870
8027            ,21266
2864            ,333377
6034            ,333040
4424            ,77294
8028            ,300673
9310            ,18874
8675            ,348089
8869            ,205584
6891            ,336808
8870            ,323677
1087            ,333371
7238            ,267860
1088            ,269149
4816            ,279641
8029            ,258363
4817            ,267193
8030            ,20051
7190            ,92060
5035            ,330348
4818            ,378779
9717            ,354251
4425            ,365222
8031            ,353609
8126            ,148184
4819            ,371645
8871            ,44351
9311            ,40123
3996            ,46632
3997            ,16403
8032            ,332721
7657            ,334495
8798            ,383809
4820            ,301365
1380            ,140554
7067            ,333352
8033            ,359025
4601            ,333385
3998            ,55495
8034            ,315664
8035            ,302688
6892            ,314029
4602            ,186759
7068            ,342521
8036            ,254952
3999            ,387893
4821            ,295699
4822            ,369557
8037            ,351065
8872            ,370755
2865            ,290595
4603            ,325133
9312            ,29398
8038            ,301608
6583            ,376570
4000            ,24784
6975            ,49381
1381            ,1659
1382            ,1652
8039            ,353326
8040            ,366901
8041            ,7237
8042            ,303858
8043            ,326423
4001            ,127380
4604            ,323676
8044            ,153518
